id	team	year	stats_league	is_pitcher	is_new	is_foreign	games_played	plate_appearances	singles	doubles	triples	home_runs	strikeouts	bases_on_balls	runs
4336	sft	2016	npb	true	false	false	16	63	9	3	0	2	14	5	7
618	yak	2016	npb	true	false	false	1	2	0	0	0	0	0	0	0
603	orx	2016	npb	false	false	false	56	141	26	4	2	0	17	5	9
23659	sei	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
23717	orx	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
23754	lot	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
21694	sft	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
21886	chu	2016	npb	false	false	false	3	0	0	0	0	0	0	0	0
21904	chu	2016	npb	true	false	false	10	58	12	5	0	0	12	1	6
550	yok	2016	npb	true	false	false	9	37	7	2	0	2	6	3	7
614	sft	2016	npb	false	false	false	77	194	31	6	4	2	29	22	34
590	lot	2016	npb	true	false	false	12	288	53	14	2	9	31	27	45
2711	rak	2016	npb	true	false	false	5	81	17	2	0	5	11	3	14
3450	yom	2016	npb	false	false	false	113	411	61	13	1	10	36	25	42
22072	rak	2016	npb	true	false	false	9	55	8	6	1	2	3	2	7
23648	nip	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
621	sei	2016	npb	true	false	false	23	542	73	15	0	9	122	55	48
808	lot	2016	npb	false	false	false	130	548	98	38	4	15	93	54	67
795	lot	2016	npb	true	false	false	5	82	17	4	0	2	7	8	16
18100	yom	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
3347	sft	2016	npb	false	false	false	1	0	0	0	0	0	0	0	0
4205	hir	2016	npb	false	false	false	143	644	112	20	3	8	92	29	62
620	rak	2016	npb	true	false	false	18	448	64	23	4	5	71	42	47
802	yom	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
18066	nip	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
726	rak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
21724	hir	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4331	yak	2016	npb	true	false	false	2	15	4	0	0	2	2	0	3
14731	chu	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
3155	sei	2016	npb	false	false	false	72	109	19	4	2	0	22	5	14
793	sei	2016	npb	false	false	false	49	92	6	4	1	5	28	4	12
797	chu	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
806	yom	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4138	rak	2016	npb	false	false	false	31	86	14	3	0	0	19	6	8
800	sei	2016	npb	true	false	false	16	434	52	15	2	6	91	25	40
801	orx	2016	npb	true	false	false	50	213	38	5	1	2	54	13	17
14508	nip	2016	npb	false	false	true	143	554	57	22	2	34	129	43	62
13893	yak	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
13481	hir	2016	npb	false	false	true	134	564	110	26	1	8	77	57	61
970	sft	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
15221	sei	2016	mlb	true	true	true	0	0	0	0	0	0	0	0	0
4455	rak	2016	mlb	true	true	true	0	0	0	0	0	0	0	0	0
14175	yok	2016	npb	false	false	true	140	565	95	29	1	25	82	44	63
21684	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
18957	nyy	2016	mlb	true	false	false	0	0	0	0	0	0	0	0	0
4371	yom	2016	npb	true	false	true	63	244	35	6	1	5	55	21	22
1015	sei	2016	npb	true	false	false	34	596	113	21	2	7	66	44	68
4343	lot	2016	npb	true	false	false	51	227	35	7	4	2	42	21	23
1017	hir	2016	npb	false	false	false	143	633	84	28	1	19	143	94	81
13405	sft	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1031	chu	2016	npb	false	false	false	30	32	6	0	0	0	6	0	0
3504	yak	2016	npb	true	false	false	38	152	24	6	0	1	31	15	14
1010	han	2016	npb	false	false	false	123	293	51	5	0	0	35	12	25
1041	hir	2016	npb	false	false	false	100	229	36	13	0	7	30	23	14
1020	rak	2016	npb	false	false	false	28	94	14	2	1	2	24	12	7
1021	nip	2016	npb	true	false	false	56	238	36	6	1	1	71	19	11
18057	chu	2016	npb	true	false	false	63	301	45	11	3	5	82	23	27
18643	sd	2016	mlb	true	false	false	0	0	0	0	0	0	0	0	0
1026	yak	2016	npb	false	false	false	7	13	2	0	0	0	3	0	1
1029	chu	2016	npb	false	false	false	51	146	14	4	0	0	43	5	4
14720	rak	2016	npb	true	false	false	63	284	33	0	1	3	103	28	7
4316	nip	2016	npb	false	false	false	11	14	1	1	0	0	5	1	2
1034	yok	2016	npb	false	false	false	51	85	14	5	0	1	19	7	10
1036	yom	2016	npb	false	false	false	44	37	4	1	0	0	10	2	8
13413	sei	2016	npb	true	false	false	72	302	52	9	2	1	62	15	26
4253	lot	2016	npb	true	false	false	41	123	17	4	0	3	24	13	13
2972	rak	2016	npb	false	false	false	82	172	40	5	1	1	14	14	17
23658	sei	2016	jindies	true	true	false	0	0	0	0	0	0	0	0	0
18096	yok	2016	npb	true	false	false	4	26	6	0	0	0	4	2	2
2682	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4233	orx	2016	npb	true	false	false	18	360	59	13	1	8	42	47	42
23742	yom	2016	jindies	false	true	false	0	0	0	0	0	0	0	0	0
1024	sft	2016	npb	false	false	false	143	603	94	22	2	35	135	60	91
1899	sft	2016	npb	false	false	false	43	51	6	1	0	0	4	0	6
23735	yom	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
4122	han	2016	npb	true	false	false	30	143	22	10	0	4	31	15	20
4326	yok	2016	npb	false	false	false	59	135	15	9	1	1	23	3	14
22088	hir	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
3758	rak	2016	npb	false	false	false	126	501	86	17	1	10	82	43	52
13400	nip	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1085	sft	2016	npb	true	false	false	32	79	19	4	0	2	16	3	11
22060	han	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
23593	han	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
13417	orx	2016	npb	true	false	false	2	15	1	1	0	2	2	4	4
3119	yak	2016	npb	false	false	false	75	125	17	2	1	1	22	8	10
14750	sei	2016	npb	false	false	false	138	531	85	33	1	17	143	44	51
4554	rak	2016	npb	true	false	false	3	75	12	2	1	1	17	9	10
13601	yok	2016	npb	true	false	true	15	267	33	20	1	8	54	27	36
13904	orx	2016	mlb	false	true	true	0	0	0	0	0	0	0	0	0
21714	yok	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1877	han	2016	npb	false	false	false	7	8	0	0	0	0	3	1	2
2560	chu	2016	npb	false	false	false	82	252	46	8	0	0	38	37	25
18074	sft	2016	npb	true	false	false	55	234	37	6	0	3	66	10	18
23689	rak	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
13588	nip	2016	npb	true	false	true	26	626	101	24	1	8	85	62	63
19976	yom	2016	npb	true	false	true	2	13	1	2	0	0	3	1	1
24162	hir	2016	unknown	false	true	true	0	0	0	0	0	0	0	0	0
14405	sei	2016	npb	false	false	true	135	525	53	31	0	27	153	45	52
3708	han	2016	npb	true	false	true	29	799	121	30	2	10	194	60	68
1046	yok	2016	npb	true	false	false	21	93	12	4	0	0	20	9	3
13402	chu	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
13432	hir	2016	npb	false	false	false	1	3	0	0	0	0	1	0	0
23739	chu	2016	jindies	true	true	false	0	0	0	0	0	0	0	0	0
1062	yak	2016	npb	false	false	false	87	102	17	1	2	0	23	9	13
1063	yom	2016	npb	true	false	false	39	194	22	12	0	4	28	15	17
14807	yok	2016	npb	false	false	false	74	208	30	8	1	5	46	12	18
4121	rak	2016	npb	false	false	false	9	33	4	1	1	0	9	1	2
23719	sei	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
13767	yom	2016	npb	true	false	true	21	557	81	17	1	8	107	23	34
1072	orx	2016	npb	false	false	false	43	148	28	4	1	0	25	13	13
1059	yok	2016	npb	true	false	false	20	384	62	13	0	9	67	34	52
24106	orx	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
13421	yok	2016	npb	false	false	false	58	163	35	8	0	1	21	6	13
13446	sei	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4234	rak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1053	lot	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
21906	lot	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4383	rak	2016	npb	true	false	true	0	0	0	0	0	0	0	0	0
1047	rak	2016	npb	true	false	false	16	380	72	20	1	9	62	21	45
1970	yok	2016	npb	true	false	false	17	416	68	26	0	9	62	25	47
1069	nip	2016	npb	true	false	false	50	163	16	9	0	4	30	11	19
1061	chu	2016	npb	false	false	false	1	0	0	0	0	0	0	0	0
18076	lot	2016	npb	false	false	false	40	29	3	0	0	1	5	0	6
1070	sei	2016	npb	true	false	false	18	91	14	2	0	3	15	15	11
4323	rak	2016	npb	true	false	false	60	316	61	12	5	5	38	29	35
3152	yom	2016	npb	false	false	false	103	370	57	9	0	12	65	28	33
1103	yak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1106	chu	2016	npb	true	false	false	8	120	23	6	0	2	10	12	14
21713	orx	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
23715	rak	2016	jhs	false	true	false	0	0	0	0	0	0	0	0	0
13817	lot	2016	kbo	false	true	true	140	643	85	19	1	48	72	93	126
23061	chu	2016	npb	true	false	true	10	220	36	7	0	5	41	19	22
4555	yak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
3501	orx	2016	npb	false	false	false	67	38	4	3	0	0	8	0	6
1125	hir	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1126	hir	2016	npb	true	false	false	1	18	3	3	0	1	3	1	5
1127	nip	2016	npb	true	false	false	10	218	26	10	0	5	26	33	23
1129	lot	2016	npb	false	false	false	111	299	49	4	4	5	69	15	43
23734	yom	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3050	sei	2016	npb	false	false	false	139	599	73	35	0	37	172	68	82
23586	lot	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1131	yak	2016	npb	false	false	false	136	502	86	14	0	2	80	40	36
14719	hir	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
23738	chu	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
23752	sft	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3366	yak	2016	npb	true	false	false	14	339	55	12	0	16	46	21	46
4229	hir	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
1136	nip	2016	npb	false	false	false	143	617	126	8	2	0	93	66	69
3492	sft	2016	npb	true	false	false	24	657	96	20	1	17	130	61	60
1137	hir	2016	npb	true	false	false	5	20	4	0	0	0	4	3	0
1139	nip	2016	npb	false	false	false	143	611	86	26	0	30	120	64	72
1140	sei	2016	npb	false	false	false	8	12	0	0	0	0	5	2	0
1142	han	2016	npb	false	false	false	11	11	2	0	0	0	3	0	1
1148	sei	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1150	yak	2016	npb	true	false	false	35	136	24	4	2	2	21	15	12
1154	yom	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1123	sft	2016	npb	false	false	false	135	590	129	22	0	1	47	66	58
18099	yom	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1157	lot	2016	npb	false	false	false	62	187	30	3	5	2	41	20	19
1121	yom	2016	npb	false	false	false	29	47	8	1	0	0	9	2	2
21908	yak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4317	sei	2016	npb	false	false	false	54	30	3	0	1	0	13	1	6
1147	hir	2016	npb	true	false	false	69	300	56	2	3	4	61	23	20
14891	chu	2016	npb	false	false	true	52	169	36	12	0	0	24	9	9
2946	orx	2016	npb	false	false	false	117	483	71	19	0	10	93	53	43
3136	hir	2016	npb	true	false	false	26	119	20	5	0	2	27	14	14
1117	rak	2016	npb	false	false	false	62	206	31	8	0	5	60	12	14
1120	hir	2016	npb	false	false	false	9	4	0	0	0	0	1	0	1
1189	sei	2016	npb	true	false	false	27	565	92	18	2	15	77	46	68
1194	hir	2016	npb	true	false	false	15	384	81	15	3	11	51	23	53
4114	chu	2016	npb	true	false	false	3	19	7	1	0	0	1	3	6
4556	rak	2016	npb	true	false	false	28	797	129	28	5	14	215	48	68
4123	sei	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
4269	yok	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
21898	hir	2016	npb	false	false	false	127	188	27	7	6	1	37	10	21
3518	han	2016	npb	true	false	false	27	672	120	33	4	13	125	38	73
23589	sft	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1193	chu	2016	npb	false	false	false	10	16	1	1	0	0	6	2	1
1162	orx	2016	npb	true	false	false	24	655	109	16	4	11	143	43	46
1855	yak	2016	npb	false	false	false	13	40	3	1	0	1	11	3	1
4315	han	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1167	nip	2016	npb	false	false	false	125	521	90	18	9	5	98	60	68
4278	yak	2016	npb	false	false	false	26	48	8	3	1	1	12	3	9
22064	orx	2016	npb	false	false	false	57	213	47	6	2	3	25	18	31
14789	rak	2016	npb	true	false	false	13	62	7	7	0	1	8	10	13
4345	yok	2016	npb	false	false	false	2	0	0	0	0	0	0	0	0
1163	rak	2016	npb	false	false	false	62	183	29	7	0	1	44	11	19
23730	hir	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
4311	chu	2016	npb	true	false	false	6	33	4	3	0	0	6	6	3
18056	hir	2016	npb	true	false	false	3	11	3	0	0	0	3	0	0
23740	chu	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3186	han	2016	npb	false	false	false	50	196	35	8	0	2	21	22	20
1173	lot	2016	npb	true	false	false	54	219	37	5	1	1	71	12	13
3401	yom	2016	npb	true	false	false	1	4	0	0	0	1	0	0	1
1160	sft	2016	npb	true	false	false	44	229	38	10	0	3	28	23	21
4337	nip	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1239	sei	2016	npb	false	false	false	47	85	12	3	0	1	16	5	2
13390	rak	2016	npb	true	false	false	5	21	3	2	1	1	2	2	6
4272	hir	2016	npb	true	false	false	51	475	82	21	3	5	97	31	53
1244	yom	2016	npb	false	false	false	60	138	28	7	0	1	39	7	13
1236	nip	2016	npb	false	false	false	74	180	22	8	0	0	29	16	10
1233	lot	2016	npb	true	false	false	24	574	109	23	1	8	70	46	49
3863	lot	2016	npb	false	false	false	36	52	8	1	0	1	14	6	2
1249	sft	2016	npb	true	false	false	11	300	45	8	0	9	35	15	25
1237	chu	2016	npb	true	false	false	28	826	133	22	2	12	154	47	67
13440	yom	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4213	nip	2016	npb	true	false	false	22	621	77	14	2	7	196	46	40
1232	lot	2016	npb	false	false	false	41	30	3	0	0	0	6	2	2
23682	lot	2016	jindies	false	true	false	0	0	0	0	0	0	0	0	0
3001	yom	2016	npb	true	false	false	11	227	46	4	1	5	35	11	21
1248	lot	2016	npb	true	false	false	56	250	41	10	2	4	53	5	21
1225	chu	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1226	yak	2016	npb	false	false	false	96	347	46	18	1	5	56	27	25
1867	yok	2016	npb	true	false	false	21	65	8	3	2	3	13	2	7
1231	sei	2016	npb	true	false	false	3	13	3	0	0	0	3	1	0
3473	lot	2016	npb	false	false	false	18	53	8	3	0	0	12	3	5
1251	nip	2016	npb	true	false	false	2	13	1	0	0	0	1	3	1
1241	chu	2016	npb	false	false	false	142	620	117	20	4	6	65	39	70
23686	orx	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
23746	yom	2016	jindies	true	true	false	0	0	0	0	0	0	0	0	0
18072	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
1243	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
13425	han	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4228	yak	2016	npb	true	false	false	27	700	112	19	3	18	128	48	66
22065	orx	2016	npb	false	false	false	31	97	22	4	1	2	23	4	14
1205	lot	2016	npb	false	false	false	82	309	62	9	2	2	38	16	42
1203	chu	2016	npb	true	false	false	2	10	2	1	0	0	1	1	2
1206	chu	2016	npb	true	false	false	13	183	25	8	0	6	24	17	21
23665	chu	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
4130	yok	2016	npb	false	false	false	52	138	22	1	2	3	25	9	11
21702	nip	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
18054	yak	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
1261	sei	2016	npb	true	false	false	42	284	40	8	2	12	43	20	34
21735	yom	2016	npb	false	false	false	17	31	5	0	0	1	4	2	2
23708	rak	2016	jhs	false	true	false	0	0	0	0	0	0	0	0	0
1256	chu	2016	npb	true	false	false	50	225	28	8	1	1	55	15	10
18070	orx	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
18082	sei	2016	npb	false	false	false	36	54	11	0	0	1	10	3	3
23613	hir	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1252	nip	2016	npb	false	false	false	101	294	43	14	0	4	64	17	35
1255	orx	2016	npb	false	false	false	105	416	77	19	2	11	80	17	44
1257	lot	2016	npb	false	false	false	112	205	41	2	3	0	22	8	24
4202	rak	2016	npb	false	false	false	41	155	15	5	2	1	15	12	13
3350	sei	2016	npb	true	false	false	23	89	19	4	0	2	8	2	9
3523	han	2016	npb	false	false	false	1	1	0	0	0	0	0	0	0
1259	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
3158	yok	2016	npb	true	false	false	45	167	25	8	2	1	18	19	13
1263	sei	2016	npb	false	false	false	59	124	16	5	0	0	23	10	9
1265	hir	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
11127	yak	2016	npb	true	false	true	72	276	42	6	2	2	62	22	17
21749	rak	2016	npb	true	false	false	4	27	8	1	0	1	0	4	8
21768	rak	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
13589	sei	2016	mlb	true	true	true	0	0	0	0	0	0	0	0	0
22983	han	2016	npb	false	false	true	3	10	0	0	0	0	3	1	0
24084	yok	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
24320	rak	2016	unknown	false	true	true	0	0	0	0	0	0	0	0	0
13813	yak	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
14012	rak	2016	mlb	false	true	true	0	0	0	0	0	0	0	0	0
18368	yom	2016	npb	true	false	true	0	0	0	0	0	0	0	0	0
18945	yom	2016	npb	true	false	true	24	619	108	19	0	6	101	46	57
14847	hir	2016	mlb	false	true	true	0	0	0	0	0	0	0	0	0
22238	lot	2016	npb	true	false	true	37	536	90	19	1	11	106	63	63
254	rak	2016	npb	true	false	true	22	461	75	17	1	14	76	31	50
19755	ari	2016	mlb	false	false	false	0	0	0	0	0	0	0	0	0
3372	nip	2016	npb	true	false	false	5	24	3	2	0	2	2	1	4
240	sei	2016	npb	false	false	false	133	443	64	16	0	4	87	16	31
23684	orx	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
18095	yok	2016	npb	true	false	false	14	335	65	13	2	5	57	28	34
3043	yom	2016	npb	true	false	false	17	401	65	12	2	9	93	35	42
14725	chu	2016	npb	true	false	false	2	20	5	0	1	0	2	3	3
234	yom	2016	npb	true	false	false	25	710	109	29	0	10	126	41	46
2501	yom	2016	npb	false	false	false	65	22	3	1	0	1	4	2	22
236	nip	2016	npb	false	false	false	84	192	41	5	2	1	28	9	25
232	yok	2016	npb	true	false	false	29	241	45	3	1	10	42	23	26
23716	orx	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
4106	lot	2016	npb	false	false	false	142	564	94	24	4	6	58	47	60
21708	orx	2016	npb	true	false	false	1	3	0	2	0	0	0	0	2
14782	yak	2016	npb	true	false	false	7	164	22	11	0	2	25	21	12
23763	sft	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
24086	rak	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
238	chu	2016	npb	false	false	false	64	161	22	3	0	3	33	3	8
13381	hir	2016	npb	false	false	false	97	238	44	6	3	5	38	16	21
156	han	2016	npb	false	false	false	20	49	7	1	0	0	15	3	2
175	yok	2016	npb	false	false	false	53	84	16	4	0	1	14	8	8
22056	yom	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
164	rak	2016	npb	false	false	false	117	411	60	9	1	4	69	60	28
166	sft	2016	npb	true	false	false	2	9	1	0	0	0	2	2	0
167	orx	2016	npb	false	false	false	80	152	17	10	1	2	30	12	17
1895	han	2016	npb	true	false	false	18	93	22	2	1	6	12	8	19
4342	rak	2016	npb	false	false	false	25	81	10	2	3	0	6	4	6
170	han	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
13393	rak	2016	npb	false	false	false	4	0	0	0	0	0	0	0	0
189	yok	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
186	rak	2016	npb	true	false	false	16	392	58	14	1	14	78	15	42
190	orx	2016	npb	true	false	false	43	221	40	9	2	1	27	23	20
193	hir	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4242	yok	2016	npb	false	false	false	81	238	30	9	1	6	45	11	25
23693	yok	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
13431	hir	2016	npb	false	false	false	5	10	2	0	0	0	3	0	0
21752	nip	2016	npb	false	false	false	1	2	0	0	0	0	1	0	0
23723	lot	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
13415	rak	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
23698	yom	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
3417	hir	2016	npb	false	false	false	1	0	0	0	0	0	0	0	0
230	hir	2016	npb	false	false	false	96	332	45	15	1	6	49	36	24
24211	yom	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
3627	lot	2016	npb	true	false	true	23	617	110	26	2	12	81	44	64
14753	orx	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
4151	chu	2016	npb	true	false	false	33	144	25	4	2	1	28	7	10
18092	sft	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
3167	yak	2016	npb	false	false	false	36	121	20	7	0	1	18	12	8
4339	orx	2016	npb	true	false	false	59	249	35	9	3	3	77	23	23
119	sei	2016	npb	false	false	false	15	42	4	2	0	0	10	1	0
131	yak	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
23660	chu	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
117	yom	2016	npb	false	false	false	130	558	93	21	3	12	79	65	50
22063	orx	2016	npb	true	false	false	1	5	1	1	0	0	1	1	2
23587	orx	2016	jhs	true	true	false	0	0	0	0	0	0	0	0	0
21728	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
2686	yom	2016	npb	false	false	false	22	39	5	0	0	1	9	2	5
1878	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4183	yom	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
13377	sei	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
21759	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
128	hir	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
123	sei	2016	npb	true	false	false	2	26	4	1	0	1	4	5	4
132	yom	2016	npb	true	false	false	60	282	45	9	0	4	60	21	12
24279	han	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
23673	han	2016	juniv	false	true	false	0	0	0	0	0	0	0	0	0
4186	han	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4244	yom	2016	npb	false	false	false	1	3	0	0	0	0	0	0	0
3360	han	2016	npb	false	false	false	87	46	6	0	1	0	13	3	2
4078	sft	2016	npb	true	false	true	65	235	22	0	1	4	102	14	8
4223	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
21680	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
111	sei	2016	npb	false	false	false	103	112	18	5	0	2	35	5	19
3543	orx	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
112	nip	2016	npb	true	false	false	12	190	32	14	1	5	24	14	28
4111	han	2016	npb	true	false	false	29	144	8	6	0	1	23	27	10
13929	chu	2016	unknown	true	true	true	0	0	0	0	0	0	0	0	0
22067	nip	2016	npb	true	false	false	9	47	10	1	0	0	9	5	4
1898	sft	2016	npb	true	false	false	4	85	6	3	0	0	21	10	2
18061	yok	2016	npb	false	false	false	55	159	24	2	5	1	22	8	14
4261	lot	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
153	sft	2016	npb	true	false	false	20	566	98	14	4	14	92	45	61
13442	hir	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
4354	yom	2016	npb	true	false	false	11	57	11	2	0	1	13	6	9
4341	orx	2016	npb	false	false	false	6	5	0	0	0	0	3	0	0
100	orx	2016	npb	true	false	false	41	192	24	6	1	5	25	24	18
2283	han	2016	npb	false	false	false	70	179	26	8	0	1	43	15	16
23756	orx	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3191	sft	2016	npb	false	false	false	56	142	20	3	1	1	17	7	7
103	han	2016	npb	true	false	false	5	31	7	1	0	0	5	2	1
99	sft	2016	npb	false	false	false	12	12	1	0	0	1	2	0	1
104	yok	2016	npb	false	false	false	138	568	104	28	1	24	98	68	79
13399	yom	2016	npb	false	false	false	2	4	0	0	0	0	0	1	0
3386	han	2016	npb	true	false	false	6	25	7	1	0	0	7	3	3
82	lot	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
22074	yak	2016	npb	true	false	false	1	16	2	0	0	0	3	4	0
3039	sft	2016	npb	true	false	false	21	332	49	11	0	11	58	19	32
83	yom	2016	npb	false	false	false	31	29	6	0	0	0	6	0	6
4265	lot	2016	jindust	true	true	false	0	0	0	0	0	0	0	0	0
85	hir	2016	npb	true	false	false	34	273	43	11	1	4	44	29	31
4322	sei	2016	npb	true	false	false	26	644	101	22	3	19	107	53	62
4359	yak	2016	npb	true	false	false	39	217	33	10	1	4	50	22	25
13418	orx	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
22078	chu	2016	npb	false	false	false	7	20	1	0	0	0	7	1	0
3390	han	2016	npb	false	false	false	143	646	124	21	4	6	77	89	69
21769	sei	2016	npb	false	false	false	43	110	14	3	0	1	30	6	16
21885	yom	2016	npb	true	false	false	46	168	19	3	1	3	39	18	13
21681	sei	2016	npb	false	false	false	0	0	0	0	0	0	0	0	0
18091	sft	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
18079	sei	2016	npb	true	false	false	3	15	1	0	0	0	2	4	0
23676	yok	2016	jindust	false	true	false	0	0	0	0	0	0	0	0	0
4104	orx	2016	npb	true	false	false	25	663	91	35	6	16	118	41	61
88	rak	2016	npb	true	false	false	37	572	123	19	3	7	78	40	68
4338	sei	2016	npb	false	false	false	7	7	1	0	0	0	4	0	0
3367	yak	2016	npb	false	false	false	6	4	0	0	0	0	1	0	0
4219	lot	2016	npb	false	false	false	117	365	39	10	1	2	69	33	26
68	yom	2016	npb	true	false	false	0	0	0	0	0	0	0	0	0
23711	sei	2016	jhs	false	true	false	0	0	0	0	0	0	0	0	0
70	nip	2016	juniv	true	true	false	0	0	0	0	0	0	0	0	0
71	lot	2016	npb	true	false	false	18	105	17	5	0	1	13	7	4
73	chu	2016	npb	false	false	false	1	1	0	0	0	0	0	0	0
74	nip	2016	npb	false	false	false	48	124	19	5	0	2	25	14	15
75	nip	2016	npb	true	false	false	61	241	35	16	3	0	47	15	21
23712	sft	2016	jhs	false	true	false	0	0	0	0	0	0	0	0	0
